stage,Lambda,mean_weight,observed_MSE_gain_pct,fixed_scalar_predicted_gain_pct,rho_realized_w005,fixed_w005_safe_realized,rho_realized_actual_meanweight,actual_meanweight_fixed_safe_realized,fixed_scalar_risk_ratio
U7,0.0176648525043226,0.046504022235481,7.648978820667,9.08072179514164,0.0212825030484732,1,0.0205066163242627,1,0.909192782048583
U7,0.0416817065981814,0.0441003487480419,7.87810792464384,8.61747924544589,0.032691921137273,1,0.0306563519569437,1,0.913825207545541
U7,0.0811039517356324,0.0424500456299162,8.1307119565656,8.29519350478676,0.0456025054798731,1,0.0419376085513562,1,0.917048064952132
U7,0.17612692304483,0.0430186231378575,7.88285024175888,8.38607035141504,0.0672017481161571,1,0.0622225464621711,1,0.91613929648585
U7,0.0814211098581187,0.0493405616944358,6.04071755742109,9.60484133990835,0.0456915830935282,1,0.0453816024380242,1,0.903951586600916
U7,0.183816342201955,0.0415820733384624,7.04398401853004,8.11172467473172,0.0686530373955869,1,0.062473011561439,1,0.918882753252682
U7,0.310325319548231,0.040511464953535,6.36269587358721,7.88724517811138,0.0892023512896139,1,0.0800988381025055,1,0.921127548218886
U7,0.639580645529248,0.0372770798263484,6.37789591553267,7.22758300637445,0.12806054713111,1,0.110214593020965,1,0.927724169936256
U7,1.32126499738395,0.035067670157565,6.22701383214395,6.72807844379127,0.184061374754487,1,0.153558769118496,1,0.932719215562087
U8,0.0005087289646741,0.0869954998546682,16.8965995220412,16.6418932543177,0.00361169384465807,1,0.00480987323473953,1,0.833581067456823
U8,0.0008902947051112,0.113700874848123,21.8624380685638,21.4462351123946,0.00477787289092391,1,0.00732560532260393,1,0.785537648876054
U8,0.0017884515948352,0.133153401606785,24.0146406688341,24.8545265914307,0.00677183381373927,1,0.0112943284053024,1,0.751454734085693
U8,0.0037167510112246,0.148227670936207,27.8564762615573,27.4402237060367,0.00976223888153317,1,0.0172485495803742,1,0.725597762939633
U8,0.130318076814036,0.0879896659268942,17.204619886805,16.7228204365207,0.0578056152036966,1,0.0774413736547117,1,0.832771795634793
U8,0.288075804844892,0.112236420747721,20.8579973725336,20.8246932365508,0.0859450935108397,1,0.130871926264566,1,0.791753067634492
U8,0.729483767059812,0.13348007128784,21.7155745218439,23.6146052345903,0.136765170916767,1,0.228401901620148,1,0.763853947654097
U8,1.36011262555036,0.136960438293556,23.2791739993951,22.9649502426983,0.186747644446776,1,0.316208810138213,1,0.770350497573017
U8,0.439961384118754,0.0871764153873167,15.9329451760562,16.3409516789118,0.106212339825701,1,0.141601979496195,1,0.836590483210882
U8,0.850767767227035,0.111320295839713,15.2557823516866,19.9705492056243,0.147697522436995,1,0.223930646017331,1,0.800294507943757
U8,2.18536883382598,0.122225706903852,15.9297544659276,19.6864795635007,0.236717338408555,1,0.377156812631928,1,0.803135204364993
U8,3.95601938973339,0.123470147680736,16.9563645238189,17.1386387530056,0.318490807730064,1,0.510190597700565,1,0.828613612469944
U9A,0.542026053563199,0.0035243029839863,1.08608626511431,0.702945290720047,0.117890219855245,1,0.0309324760953304,1,0.992970547092799
U9A,1.24550210563085,0.0077693357593158,2.0315049165021,1.54031272223147,0.178706327326237,1,0.0696938358255385,1,0.984596872777685
U9A,2.63759174489692,0.0164337717227681,4.78024760710928,3.18851432151784,0.260058757901863,1,0.147825398936569,1,0.968114856784821
U9A,44.2197562302179,0.0049744727321474,-2.70255296101006,0.8829965459769,1.0648191880967,0,0.332053047799126,1,0.991170034540231
U9A,96.8664654825513,0.0084473388887095,-9.32761102922927,0.991116810985926,1.57599350417241,0,0.640989311996651,1,0.990088831890141
U9A,314.451599859327,0.0087613381792969,-10.6112790157845,-0.669171862727569,2.83951783492454,0,1.17625225323362,0,1.00669171862728
U9A,6.63098843151979,0.0084956136650455,1.84578041792862,1.6440457294306,0.412341296013319,1,0.168188337955753,1,0.983559542705694
U9A,15.6599457450237,0.0209436245813041,4.56007934472189,3.45796070201225,0.633669527739202,1,0.407091435734797,1,0.965420392979878
U9A,35.704676298654,0.0328135653386498,2.79378052876151,2.61061019883395,0.956820004221436,1,0.771731984607483,1,0.973893898011661
U9B,11.2262787753483,0.0651411915015401,-1.89602144449319,7.8401699380266,0.53651961933559,1,0.614781967969749,1,0.921598300619734
U9B,25.6503128331201,0.0604053330338836,-9.21132143044883,2.35688911003447,0.81098725579035,1,0.893775578751547,1,0.976431108899656
U9B,46.8779842779136,0.0461494542946821,-7.82578317473751,-0.967028804756098,1.09635742204337,0,1.05225761960992,0,1.00967028804756
U9B,84.4530730208409,0.032707687081276,-15.8997920188843,-2.60017075979599,1.47155136192754,0,1.18494501456619,0,1.02600170759796
