AUC_true,h_hist,mismatch,m_application,C_labels,max_labels_tested,Vmin,rho,robust_oracle_cap,status
0.75,0.825,0.075,64,256,4096,0.00174847226682556,0.287210019046948,0.4742602137916,finite_within_grid
0.75,0.825,0.075,128,512,4096,0.000869548771376374,0.407269593356779,0.267778040318602,finite_within_grid
0.75,0.825,0.075,256,2048,4096,0.000433602545179085,0.576743951312267,0.143136157866672,finite_within_grid
0.75,0.825,0.075,512,Inf,4096,0.000216508312462267,0.81619075720498,0.0741275372322484,safe_but_grid_censored
0.75,0.85,0.1,16,64,4096,0.00721888244504976,0.18846586914583,0.838484433364038,finite_within_grid
0.75,0.85,0.1,32,128,4096,0.00353444342994237,0.269343921537211,0.522288699677608,finite_within_grid
0.75,0.85,0.1,64,256,4096,0.00174847226682556,0.382946692062597,0.297651001273206,finite_within_grid
0.75,0.85,0.1,128,1024,4096,0.000869548771376374,0.543026124475705,0.15999721601438,finite_within_grid
0.75,0.85,0.1,256,Inf,4096,0.000433602545179085,0.768991935083023,0.0831165540955812,safe_but_grid_censored
0.75,0.85,0.1,512,Inf,4096,0.000216508312462267,1.08825434293997,0.0423840133714112,structurally_noncertifiable
0.8,0.7,-0.1,16,128,4096,0.00581961768802618,0.209903881184735,0.735746944432295,finite_within_grid
0.8,0.7,-0.1,32,256,4096,0.0028401358054802,0.30046794241943,0.442384075761569,finite_within_grid
0.8,0.7,-0.1,64,512,4096,0.00140264964310687,0.427556086965661,0.24602170320208,finite_within_grid
0.8,0.7,-0.1,128,2048,4096,0.000696970256645131,0.606541574144905,0.130311712554713,finite_within_grid
0.8,0.7,-0.1,256,Inf,4096,0.000347396487095489,0.859122286526295,0.0671466465074061,safe_but_grid_censored
0.8,0.7,-0.1,512,Inf,4096,0.000173426083240975,1.2159353611905,0.0340939388209967,structurally_noncertifiable
0.8,0.725,-0.0750000000000001,16,128,4096,0.00581961768802618,0.157427910888551,1,finite_within_grid
0.8,0.725,-0.0750000000000001,32,256,4096,0.0028401358054802,0.225350956814572,0.671019549064182,finite_within_grid
0.8,0.725,-0.0750000000000001,64,256,4096,0.00140264964310687,0.320667065224246,0.399180299058497,finite_within_grid
0.8,0.725,-0.0750000000000001,128,1024,4096,0.000696970256645131,0.454906180608678,0.220491469700457,finite_within_grid
0.8,0.725,-0.0750000000000001,256,4096,4096,0.000347396487095489,0.644341714894721,0.116334033698568,finite_within_grid
0.8,0.725,-0.0750000000000001,512,Inf,4096,0.000173426083240975,0.911951520892873,0.0598183302680096,safe_but_grid_censored
0.8,0.75,-0.05,16,128,4096,0.00581961768802618,0.104951940592367,1,finite_within_grid
0.8,0.75,-0.05,32,128,4096,0.0028401358054802,0.150233971209715,1,finite_within_grid
0.8,0.75,-0.05,64,256,4096,0.00140264964310687,0.213778043482831,0.718819146670943,finite_within_grid
0.8,0.75,-0.05,128,512,4096,0.000696970256645131,0.303270787072452,0.436019231143253,finite_within_grid
0.8,0.75,-0.05,256,1024,4096,0.000347396487095489,0.429561143263147,0.244009914790513,finite_within_grid
0.8,0.75,-0.05,512,4096,4096,0.000173426083240975,0.607967680595249,0.129740698146202,finite_within_grid
0.8,0.775,-0.025,16,128,4096,0.00581961768802618,0.0524759702961837,1,finite_within_grid
0.8,0.775,-0.025,32,128,4096,0.0028401358054802,0.0751169856048575,1,finite_within_grid
0.8,0.775,-0.025,64,256,4096,0.00140264964310687,0.106889021741415,1,finite_within_grid
0.8,0.775,-0.025,128,256,4096,0.000696970256645131,0.151635393536226,1,finite_within_grid
0.8,0.775,-0.025,256,512,4096,0.000347396487095489,0.214780571631574,0.714516129389049,finite_within_grid
0.8,0.775,-0.025,512,2048,4096,0.000173426083240975,0.303983840297624,0.434419884022333,finite_within_grid
0.8,0.8,0,16,64,4096,0.00581961768802618,0,1,finite_within_grid
0.8,0.8,0,32,128,4096,0.0028401358054802,0,1,finite_within_grid
0.8,0.8,0,64,128,4096,0.00140264964310687,0,1,finite_within_grid
0.8,0.8,0,128,256,4096,0.000696970256645131,0,1,finite_within_grid
0.8,0.8,0,256,512,4096,0.000347396487095489,0,1,finite_within_grid
0.8,0.8,0,512,1024,4096,0.000173426083240975,0,1,finite_within_grid
0.8,0.825,0.0249999999999999,16,64,4096,0.00581961768802618,0.0524759702961835,1,finite_within_grid
0.8,0.825,0.0249999999999999,32,128,4096,0.0028401358054802,0.0751169856048571,1,finite_within_grid
0.8,0.825,0.0249999999999999,64,256,4096,0.00140264964310687,0.106889021741415,1,finite_within_grid
0.8,0.825,0.0249999999999999,128,256,4096,0.000696970256645131,0.151635393536225,1,finite_within_grid
0.8,0.825,0.0249999999999999,256,512,4096,0.000347396487095489,0.214780571631573,0.714516129389053,finite_within_grid
0.8,0.825,0.0249999999999999,512,2048,4096,0.000173426083240975,0.303983840297623,0.434419884022336,finite_within_grid
0.8,0.85,0.0499999999999999,16,64,4096,0.00581961768802618,0.104951940592367,1,finite_within_grid
0.8,0.85,0.0499999999999999,32,128,4096,0.0028401358054802,0.150233971209715,1,finite_within_grid
0.8,0.85,0.0499999999999999,64,256,4096,0.00140264964310687,0.21377804348283,0.718819146670945,finite_within_grid
0.8,0.85,0.0499999999999999,128,512,4096,0.000696970256645131,0.303270787072452,0.436019231143255,finite_within_grid
0.8,0.85,0.0499999999999999,256,1024,4096,0.000347396487095489,0.429561143263146,0.244009914790514,finite_within_grid
0.8,0.85,0.0499999999999999,512,4096,4096,0.000173426083240975,0.607967680595248,0.129740698146202,finite_within_grid
0.8,0.875,0.075,16,64,4096,0.00581961768802618,0.157427910888551,1,finite_within_grid
0.8,0.875,0.075,32,128,4096,0.0028401358054802,0.225350956814572,0.671019549064184,finite_within_grid
0.8,0.875,0.075,64,256,4096,0.00140264964310687,0.320667065224246,0.399180299058498,finite_within_grid
0.8,0.875,0.075,128,1024,4096,0.000696970256645131,0.454906180608678,0.220491469700457,finite_within_grid
0.8,0.875,0.075,256,4096,4096,0.000347396487095489,0.64434171489472,0.116334033698568,finite_within_grid
0.8,0.875,0.075,512,Inf,4096,0.000173426083240975,0.911951520892872,0.0598183302680098,safe_but_grid_censored
0.8,0.9,0.1,16,128,4096,0.00581961768802618,0.209903881184735,0.735746944432296,finite_within_grid
0.8,0.9,0.1,32,128,4096,0.0028401358054802,0.30046794241943,0.44238407576157,finite_within_grid
0.8,0.9,0.1,64,512,4096,0.00140264964310687,0.427556086965661,0.24602170320208,finite_within_grid
0.8,0.9,0.1,128,1024,4096,0.000696970256645131,0.606541574144904,0.130311712554714,finite_within_grid
0.8,0.9,0.1,256,Inf,4096,0.000347396487095489,0.859122286526294,0.0671466465074063,safe_but_grid_censored
0.8,0.9,0.1,512,Inf,4096,0.000173426083240975,1.2159353611905,0.0340939388209968,structurally_noncertifiable
0.85,0.75,-0.1,16,256,4096,0.00427995184576367,0.244764401937965,0.599435053001719,finite_within_grid
0.85,0.75,-0.1,32,256,4096,0.00207849595364456,0.351231213999968,0.344164697595051,finite_within_grid
0.85,0.75,-0.1,64,1024,4096,0.00102387798451296,0.500430296102487,0.185756407309909,finite_within_grid
0.85,0.75,-0.1,128,4096,4096,0.000508096494179152,0.710386332654555,0.0967057153425659,finite_within_grid
0.85,0.75,-0.1,256,Inf,4096,0.000253087622570243,1.00654279256602,0.0493680795262334,structurally_noncertifiable
0.85,0.75,-0.1,512,Inf,4096,0.000126303655155289,1.42481912853763,0.0249456582493431,structurally_noncertifiable
0.85,0.775,-0.075,16,128,4096,0.00427995184576367,0.183573301453474,0.864204473158383,finite_within_grid
0.85,0.775,-0.075,32,256,4096,0.00207849595364456,0.263423410499976,0.539624078769384,finite_within_grid
0.85,0.775,-0.075,64,512,4096,0.00102387798451296,0.375322722076865,0.30798519295973,finite_within_grid
0.85,0.775,-0.075,128,2048,4096,0.000508096494179152,0.532789749490916,0.165690037540215,finite_within_grid
0.85,0.775,-0.075,256,Inf,4096,0.000253087622570243,0.754907094424517,0.0861122320118049,safe_but_grid_censored
0.85,0.775,-0.075,512,Inf,4096,0.000126303655155289,1.06861434640322,0.0439217480864792,structurally_noncertifiable
0.85,0.8,-0.0499999999999999,16,128,4096,0.00427995184576367,0.122382200968982,1,finite_within_grid
0.85,0.8,-0.0499999999999999,32,256,4096,0.00207849595364456,0.175615606999984,0.907938316289237,finite_within_grid
0.85,0.8,-0.0499999999999999,64,256,4096,0.00102387798451296,0.250215148051243,0.581108647355436,finite_within_grid
0.85,0.8,-0.0499999999999999,128,1024,4096,0.000508096494179152,0.355193166327277,0.337819278844512,finite_within_grid
0.85,0.8,-0.0499999999999999,256,2048,4096,0.000253087622570243,0.503271396283011,0.183857295710745,finite_within_grid
0.85,0.8,-0.0499999999999999,512,Inf,4096,0.000126303655155289,0.712409564268814,0.0961835886016926,safe_but_grid_censored
0.85,0.825,-0.025,16,128,4096,0.00427995184576367,0.0611911004844914,1,finite_within_grid
0.85,0.825,-0.025,32,128,4096,0.00207849595364456,0.0878078034999921,1,finite_within_grid
0.85,0.825,-0.025,64,256,4096,0.00102387798451296,0.125107574025622,1,finite_within_grid
0.85,0.825,-0.025,128,512,4096,0.000508096494179152,0.177596583163639,0.896828287421772,finite_within_grid
0.85,0.825,-0.025,256,1024,4096,0.000253087622570243,0.251635698141506,0.576451862126088,finite_within_grid
0.85,0.825,-0.025,512,2048,4096,0.000126303655155289,0.356204782134408,0.336225317922039,finite_within_grid
0.85,0.85,0,16,128,4096,0.00427995184576367,0,1,finite_within_grid
0.85,0.85,0,32,128,4096,0.00207849595364456,0,1,finite_within_grid
0.85,0.85,0,64,256,4096,0.00102387798451296,0,1,finite_within_grid
0.85,0.85,0,128,256,4096,0.000508096494179152,0,1,finite_within_grid
0.85,0.85,0,256,512,4096,0.000253087622570243,0,1,finite_within_grid
0.85,0.85,0,512,1024,4096,0.000126303655155289,0,1,finite_within_grid
0.85,0.875,0.025,16,128,4096,0.00427995184576367,0.0611911004844914,1,finite_within_grid
0.85,0.875,0.025,32,128,4096,0.00207849595364456,0.0878078034999921,1,finite_within_grid
0.85,0.875,0.025,64,256,4096,0.00102387798451296,0.125107574025622,1,finite_within_grid
0.85,0.875,0.025,128,512,4096,0.000508096494179152,0.177596583163639,0.896828287421772,finite_within_grid
0.85,0.875,0.025,256,1024,4096,0.000253087622570243,0.251635698141506,0.576451862126088,finite_within_grid
0.85,0.875,0.025,512,2048,4096,0.000126303655155289,0.356204782134408,0.336225317922039,finite_within_grid
0.85,0.9,0.05,16,128,4096,0.00427995184576367,0.122382200968983,1,finite_within_grid
0.85,0.9,0.05,32,128,4096,0.00207849595364456,0.175615606999984,0.907938316289235,finite_within_grid
0.85,0.9,0.05,64,256,4096,0.00102387798451296,0.250215148051244,0.581108647355434,finite_within_grid
0.85,0.9,0.05,128,512,4096,0.000508096494179152,0.355193166327278,0.337819278844511,finite_within_grid
0.85,0.9,0.05,256,2048,4096,0.000253087622570243,0.503271396283012,0.183857295710744,finite_within_grid
0.85,0.9,0.05,512,Inf,4096,0.000126303655155289,0.712409564268815,0.0961835886016922,safe_but_grid_censored
0.85,0.925,0.0750000000000001,16,128,4096,0.00427995184576367,0.183573301453474,0.864204473158381,finite_within_grid
0.85,0.925,0.0750000000000001,32,256,4096,0.00207849595364456,0.263423410499976,0.539624078769383,finite_within_grid
0.85,0.925,0.0750000000000001,64,512,4096,0.00102387798451296,0.375322722076866,0.307985192959729,finite_within_grid
0.85,0.925,0.0750000000000001,128,1024,4096,0.000508096494179152,0.532789749490917,0.165690037540215,finite_within_grid
0.85,0.925,0.0750000000000001,256,Inf,4096,0.000253087622570243,0.754907094424518,0.0861122320118047,safe_but_grid_censored
0.85,0.925,0.0750000000000001,512,Inf,4096,0.000126303655155289,1.06861434640322,0.043921748086479,structurally_noncertifiable
0.85,0.95,0.1,16,128,4096,0.00427995184576367,0.244764401937965,0.599435053001719,finite_within_grid
0.85,0.95,0.1,32,256,4096,0.00207849595364456,0.351231213999968,0.344164697595051,finite_within_grid
0.85,0.95,0.1,64,512,4096,0.00102387798451296,0.500430296102487,0.185756407309909,finite_within_grid
0.85,0.95,0.1,128,2048,4096,0.000508096494179152,0.710386332654555,0.0967057153425659,finite_within_grid
0.85,0.95,0.1,256,Inf,4096,0.000253087622570243,1.00654279256602,0.0493680795262334,structurally_noncertifiable
0.85,0.95,0.1,512,Inf,4096,0.000126303655155289,1.42481912853763,0.0249456582493431,structurally_noncertifiable
0.9,0.8,-0.1,16,256,4096,0.00267354371484342,0.30968776777771,0.421909416182016,finite_within_grid
0.9,0.8,-0.1,32,512,4096,0.00128758091933577,0.446252261844088,0.228141163024599,finite_within_grid
0.9,0.8,-0.1,64,2048,4096,0.000631492725146398,0.637211376024555,0.118796624608084,finite_within_grid
0.9,0.8,-0.1,128,Inf,4096,0.000312671928942828,0.905572550959569,0.060638393443954,safe_but_grid_censored
0.9,0.8,-0.1,256,Inf,4096,0.000155567356063821,1.28383278241543,0.0306368616561698,structurally_noncertifiable
0.9,0.8,-0.1,512,Inf,4096,7.75915259300123e-05,1.81786048752705,0.0153988233657549,structurally_noncertifiable
0.9,0.825,-0.0750000000000001,16,256,4096,0.00267354371484342,0.232265825833283,0.644340454593571,finite_within_grid
0.9,0.825,-0.0750000000000001,32,512,4096,0.00128758091933577,0.334689196383066,0.372532613899438,finite_within_grid
0.9,0.825,-0.0750000000000001,64,1024,4096,0.000631492725146398,0.477908532018417,0.201867964333522,finite_within_grid
0.9,0.825,-0.0750000000000001,128,4096,4096,0.000312671928942828,0.679179413219678,0.105318021165409,finite_within_grid
0.9,0.825,-0.0750000000000001,256,Inf,4096,0.000155567356063821,0.962874586811572,0.0538242516629896,safe_but_grid_censored
0.9,0.825,-0.0750000000000001,512,Inf,4096,7.75915259300123e-05,1.36339536564529,0.0272127244524525,structurally_noncertifiable
0.9,0.85,-0.05,16,256,4096,0.00267354371484342,0.154843883888855,1,finite_within_grid
0.9,0.85,-0.05,32,256,4096,0.00128758091933577,0.223126130922044,0.679896190606838,finite_within_grid
0.9,0.85,-0.05,64,512,4096,0.000631492725146398,0.318605688012278,0.403317382841357,finite_within_grid
0.9,0.85,-0.05,128,2048,4096,0.000312671928942828,0.452786275479785,0.222330891651731,finite_within_grid
0.9,0.85,-0.05,256,4096,4096,0.000155567356063821,0.641916391207715,0.11716317848884,finite_within_grid
0.9,0.85,-0.05,512,Inf,4096,7.75915259300123e-05,0.908930243763524,0.060204671802695,safe_but_grid_censored
0.9,0.875,-0.025,16,256,4096,0.00267354371484342,0.0774219419444276,1,finite_within_grid
0.9,0.875,-0.025,32,256,4096,0.00128758091933577,0.111563065461022,1,finite_within_grid
0.9,0.875,-0.025,64,512,4096,0.000631492725146398,0.159302844006139,1,finite_within_grid
0.9,0.875,-0.025,128,512,4096,0.000312671928942828,0.226393137739893,0.666911142995071,finite_within_grid
0.9,0.875,-0.025,256,2048,4096,0.000155567356063821,0.320958195603857,0.398600722552126,finite_within_grid
0.9,0.875,-0.025,512,4096,4096,7.75915259300123e-05,0.454465121881762,0.220872364856109,finite_within_grid
0.9,0.9,0,16,128,4096,0.00267354371484342,0,1,finite_within_grid
0.9,0.9,0,32,256,4096,0.00128758091933577,0,1,finite_within_grid
0.9,0.9,0,64,256,4096,0.000631492725146398,0,1,finite_within_grid
0.9,0.9,0,128,512,4096,0.000312671928942828,0,1,finite_within_grid
0.9,0.9,0,256,1024,4096,0.000155567356063821,0,1,finite_within_grid
0.9,0.9,0,512,1024,4096,7.75915259300123e-05,0,1,finite_within_grid
0.9,0.925,0.025,16,128,4096,0.00267354371484342,0.0774219419444276,1,finite_within_grid
0.9,0.925,0.025,32,256,4096,0.00128758091933577,0.111563065461022,1,finite_within_grid
0.9,0.925,0.025,64,256,4096,0.000631492725146398,0.159302844006139,1,finite_within_grid
0.9,0.925,0.025,128,512,4096,0.000312671928942828,0.226393137739893,0.666911142995071,finite_within_grid
0.9,0.925,0.025,256,1024,4096,0.000155567356063821,0.320958195603857,0.398600722552126,finite_within_grid
0.9,0.925,0.025,512,4096,4096,7.75915259300123e-05,0.454465121881762,0.220872364856109,finite_within_grid
0.9,0.95,0.0499999999999999,16,128,4096,0.00267354371484342,0.154843883888855,1,finite_within_grid
0.9,0.95,0.0499999999999999,32,256,4096,0.00128758091933577,0.223126130922044,0.67989619060684,finite_within_grid
0.9,0.95,0.0499999999999999,64,512,4096,0.000631492725146398,0.318605688012277,0.403317382841358,finite_within_grid
0.9,0.95,0.0499999999999999,128,1024,4096,0.000312671928942828,0.452786275479784,0.222330891651732,finite_within_grid
0.9,0.95,0.0499999999999999,256,4096,4096,0.000155567356063821,0.641916391207713,0.11716317848884,finite_within_grid
0.9,0.95,0.0499999999999999,512,Inf,4096,7.75915259300123e-05,0.908930243763522,0.0602046718026953,safe_but_grid_censored
0.9,0.975,0.075,16,256,4096,0.00267354371484342,0.232265825833282,0.644340454593573,finite_within_grid
0.9,0.975,0.075,32,256,4096,0.00128758091933577,0.334689196383066,0.372532613899439,finite_within_grid
0.9,0.975,0.075,64,1024,4096,0.000631492725146398,0.477908532018416,0.201867964333523,finite_within_grid
0.9,0.975,0.075,128,4096,4096,0.000312671928942828,0.679179413219677,0.105318021165409,finite_within_grid
0.9,0.975,0.075,256,Inf,4096,0.000155567356063821,0.962874586811571,0.0538242516629897,safe_but_grid_censored
0.9,0.975,0.075,512,Inf,4096,7.75915259300123e-05,1.36339536564528,0.0272127244524526,structurally_noncertifiable
0.9,0.999999999999,0.099999999999,16,256,4096,0.00267354371484342,0.309687767774613,0.421909416188674,finite_within_grid
0.9,0.999999999999,0.099999999999,32,512,4096,0.00128758091933577,0.446252261839625,0.228141163028641,finite_within_grid
0.9,0.999999999999,0.099999999999,64,1024,4096,0.000631492725146398,0.637211376018183,0.118796624610319,finite_within_grid
0.9,0.999999999999,0.099999999999,128,Inf,4096,0.000312671928942828,0.905572550950513,0.06063839344513,safe_but_grid_censored
0.9,0.999999999999,0.099999999999,256,Inf,4096,0.000155567356063821,1.28383278240259,0.0306368616567732,structurally_noncertifiable
0.9,0.999999999999,0.099999999999,512,Inf,4096,7.75915259300123e-05,1.81786048750887,0.0153988233660605,structurally_noncertifiable
0.95,0.85,-0.1,16,1024,4096,0.00112784283600327,0.476807857667276,0.2027064638897,finite_within_grid
0.95,0.85,-0.1,32,4096,4096,0.000533239631935025,0.693436162899279,0.101248932060433,finite_within_grid
0.95,0.85,-0.1,64,Inf,4096,0.00025894936945086,0.99508520134326,0.0504826293854145,safe_but_grid_censored
0.95,0.85,-0.1,128,Inf,4096,0.000127557073096267,1.41780147479653,0.025190097113374,structurally_noncertifiable
0.95,0.85,-0.1,256,Inf,4096,6.32991336408424e-05,2.01265257615295,0.0125801951825596,structurally_noncertifiable
0.95,0.85,-0.1,512,Inf,4096,3.15297160935985e-05,2.85172515395753,0.0062861232505777,structurally_noncertifiable
0.95,0.875,-0.075,16,512,4096,0.00112784283600327,0.357605893250457,0.33403497264592,finite_within_grid
0.95,0.875,-0.075,32,2048,4096,0.000533239631935025,0.520077122174459,0.173179240758929,finite_within_grid
0.95,0.875,-0.075,64,Inf,4096,0.00025894936945086,0.746313901007445,0.0880188979175486,safe_but_grid_censored
0.95,0.875,-0.075,128,Inf,4096,0.000127557073096267,1.0633511060974,0.0443479556918538,structurally_noncertifiable
0.95,0.875,-0.075,256,Inf,4096,6.32991336408424e-05,1.50948943211471,0.0222559088942734,structurally_noncertifiable
0.95,0.875,-0.075,512,Inf,4096,3.15297160935985e-05,2.13879386546815,0.0111480775938973,structurally_noncertifiable
0.95,0.9,-0.0499999999999999,16,512,4096,0.00112784283600327,0.238403928833638,0.621770504946019,finite_within_grid
0.95,0.9,-0.0499999999999999,32,1024,4096,0.000533239631935025,0.346718081449639,0.351597431551988,finite_within_grid
0.95,0.9,-0.0499999999999999,64,2048,4096,0.00025894936945086,0.49754260067163,0.18771592717006,finite_within_grid
0.95,0.9,-0.0499999999999999,128,Inf,4096,0.000127557073096267,0.708900737398265,0.0970917620799428,safe_but_grid_censored
0.95,0.9,-0.0499999999999999,256,Inf,4096,6.32991336408424e-05,1.00632628807647,0.0493887996216299,structurally_noncertifiable
0.95,0.9,-0.0499999999999999,512,Inf,4096,3.15297160935985e-05,1.42586257697876,0.0249096156313362,structurally_noncertifiable
0.95,0.925,-0.0249999999999999,16,512,4096,0.00112784283600327,0.119201964416819,1,finite_within_grid
0.95,0.925,-0.0249999999999999,32,512,4096,0.000533239631935025,0.173359040724819,0.92077600736933,finite_within_grid
0.95,0.925,-0.0249999999999999,64,1024,4096,0.00025894936945086,0.248771300335814,0.585891858516126,finite_within_grid
0.95,0.925,-0.0249999999999999,128,2048,4096,0.000127557073096267,0.354450368699131,0.338996410123303,finite_within_grid
0.95,0.925,-0.0249999999999999,256,4096,4096,6.32991336408424e-05,0.503163144038236,0.183929139372919,finite_within_grid
0.95,0.925,-0.0249999999999999,512,Inf,4096,3.15297160935985e-05,0.712931288489381,0.096049623713007,safe_but_grid_censored
0.95,0.95,0,16,256,4096,0.00112784283600327,0,1,finite_within_grid
0.95,0.95,0,32,256,4096,0.000533239631935025,0,1,finite_within_grid
0.95,0.95,0,64,512,4096,0.00025894936945086,0,1,finite_within_grid
0.95,0.95,0,128,512,4096,0.000127557073096267,0,1,finite_within_grid
0.95,0.95,0,256,1024,4096,6.32991336408424e-05,0,1,finite_within_grid
0.95,0.95,0,512,2048,4096,3.15297160935985e-05,0,1,finite_within_grid
0.95,0.975,0.025,16,256,4096,0.00112784283600327,0.119201964416819,1,finite_within_grid
0.95,0.975,0.025,32,512,4096,0.000533239631935025,0.17335904072482,0.920776007369325,finite_within_grid
0.95,0.975,0.025,64,512,4096,0.00025894936945086,0.248771300335815,0.585891858516122,finite_within_grid
0.95,0.975,0.025,128,1024,4096,0.000127557073096267,0.354450368699133,0.338996410123301,finite_within_grid
0.95,0.975,0.025,256,4096,4096,6.32991336408424e-05,0.503163144038239,0.183929139372917,finite_within_grid
0.95,0.975,0.025,512,Inf,4096,3.15297160935985e-05,0.712931288489384,0.0960496237130062,safe_but_grid_censored
0.95,0.999999999999,0.0499999999990001,16,512,4096,0.00112784283600327,0.23840392882887,0.621770504963155,finite_within_grid
0.95,0.999999999999,0.0499999999990001,32,512,4096,0.000533239631935025,0.346718081442706,0.351597431563578,finite_within_grid
0.95,0.999999999999,0.0499999999990001,64,1024,4096,0.00025894936945086,0.49754260066168,0.187715927176863,finite_within_grid
0.95,0.999999999999,0.0499999999990001,128,4096,4096,0.000127557073096267,0.708900737384088,0.0970917620836375,finite_within_grid
0.95,0.999999999999,0.0499999999990001,256,Inf,4096,6.32991336408424e-05,1.00632628805635,0.0493887996235565,structurally_noncertifiable
0.95,0.999999999999,0.0499999999990001,512,Inf,4096,3.15297160935985e-05,1.42586257695025,0.02490961563232,structurally_noncertifiable
